schoolID,phoneNum,name,type,level,language,boardID,city,postCode
912360,416-395-3250,Georges Vanier Secondary School,Public,Secondary,English,B66052,North York,M2J3B6
216003,416-393-1240,Givins/Shaw Junior Public School,Public,Elementary,English,B66052,Toronto,M6J2X5
216402,416-396-6275,Glamorgan Junior Public School,Public,Elementary,English,B66052,Scarborough,M1P4N4
216780,416-393-1745,Gledhill Junior Public School,Public,Elementary,English,B66052,Toronto,M4C5K6
216917,416-393-1800,Glen Ames Senior Public School,Public,Elementary,English,B66052,Toronto,M4E1K5
217697,416-395-2460,Glen Park Public School,Public,Elementary,English,B66052,North York,M6B4L5
217824,416-396-6280,Glen Ravine Junior Public School,Public,Elementary,English,B66052,Scarborough,M1K4V4
220345,416-393-9390,Glenview Senior Public School,Public,Elementary,English,B66052,Toronto,M4R2B5
221597,416-396-6285,Golf Road Junior Public School,Public,Elementary,English,B66052,Scarborough,M1G1H7
529567,416-396-2440,Gordon A Brown Middle School,Public,Elementary,English,B66052,East York,M4B1N2
223158,416-395-2470,Gosford Public School,Public,Elementary,English,B66052,North York,M3N2G8
225622,416-395-2480,Gracedale Public School,Public,Elementary,English,B66052,North York,M9L2C1
225886,416-395-2490,Gracefield Public School,Public,Elementary,English,B66052,North York,M6L1L7
229580,416-394-7700,Greenholme Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9V3M5
229652,416-395-2500,Greenland Public School,Public,Elementary,English,B66052,North York,M3C1N1
943940,416-393-0744,Greenwood Secondary School,Public,Secondary,English,B66052,Toronto,M4J4B7
230820,416-397-2900,Grenoble Public School,Public,Elementary,English,B66052,Toronto,M3C1C3
232262,416-396-6290,Grey Owl Junior Public School,Public,Elementary,English,B66052,Scarborough,M1B1M4
232904,416-396-6295,Guildwood Junior Public School,Public,Elementary,English,B66052,Scarborough,M1E1L8
233161,416-395-2520,Gulfstream Public School,Public,Elementary,English,B66052,North York,M9M1S3
236675,416-396-6300,H A Halbert Junior Public School,Public,Elementary,English,B66052,Scarborough,M1M0E1
551325,416-394-2359,H J Alexander Community School,Public,Elementary,English,B66052,York,M9N1K9
915688,416-393-1650,Harbord Collegiate Institute,Public,Secondary,English,B66052,Toronto,M6G1G5
245380,416-395-2530,Harrison Public School,Public,Elementary,English,B66052,North York,M2L1V9
249807,416-394-2350,Harwood Public School,Public,Elementary,English,B66052,York,M6N3X3
237655,416-393-0727,Hawthorne II Bilingual Alternative Junior School,Public,Elementary,English,B66052,Toronto,M6G1T3
252271,416-396-6305,Heather Heights Junior Public School,Public,Elementary,English,B66052,Scarborough,M1G3B5
252816,416-396-6310,Henry Hudson Senior Public School,Public,Elementary,English,B66052,Scarborough,M1G3H4
252832,416-396-6315,Henry Kelsey Senior Public School,Public,Elementary,English,B66052,Scarborough,M1S1K7
253405,416-396-6207,Heritage Park Public School,Public,Elementary,English,B66052,Scarborough,M1B5J2
916463,416-393-1710,Heydon Park Secondary School,Public,Secondary,English,B66052,Toronto,M5T1K1
255416,416-393-9050,High Park Alternative School Junior,Public,Elementary,English,B66052,Toronto,M6P1R3
255467,416-396-6325,Highcastle Public School,Public,Elementary,English,B66052,Scarborough,M1E4E6
255521,416-394-7510,Highfield Junior School,Public,Elementary,English,B66052,Etobicoke,M9V2C9
255785,416-396-6330,Highland Creek Public School,Public,Elementary,English,B66052,West Hill,M1C1A8
255378,416-396-6335,Highland Heights Junior Public School,Public,Elementary,English,B66052,Scarborough,M1T2Z3
255947,416-395-3040,Highland Middle School,Public,Elementary,English,B66052,North York,M2H3B5
256170,416-395-2540,Highview Public School,Public,Elementary,English,B66052,North York,M3M1C4
257214,416-393-9700,Hillcrest Community School,Public,Elementary,English,B66052,Toronto,M5R3E6
258970,416-395-2550,Hillmount Public School,Public,Elementary,English,B66052,Toronto,M2H2C6
259551,416-394-7730,Hilltop Middle School,Public,Elementary,English,B66052,Etobicoke,M9P1N8
261246,416-393-0390,Hodgson Middle School,Public,Elementary,English,B66052,Toronto,M4S1H2
263010,416-394-7050,Hollycrest Middle School,Public,Elementary,English,B66052,Etobicoke,M9C2N6
263060,416-395-2560,Hollywood Public School,Public,Elementary,English,B66052,North York,M2N3L4
264695,416-393-1298,Horizon Alternative Senior School,Public,Elementary,English,B66052,Toronto,M5T1S9
266051,416-393-9255,Howard Junior Public School,Public,Elementary,English,B66052,Toronto,M6R1T2
270504,416-395-2570,Humber Summit Middle School,Public,Elementary,English,B66052,North York,M9L2G9
270342,416-394-7860,Humber Valley Village Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9A3E1
270474,416-394-2370,Humbercrest Public School,Public,Elementary,English,B66052,York,M6S2H7
917630,416-393-8122,Humberside Collegiate Institute,Public,Secondary,English,B66052,Toronto,M6P2V3
272280,416-394-4750,Humberwood Downs Junior Middle Academy,Public,Elementary,English,B66052,Etobicoke,M9W7A6
270997,416-394-2383,Humewood Community School,Public,Elementary,English,B66052,York,M6C2X4
272426,416-396-6340,Hunter's Glen Junior Public School,Public,Elementary,English,B66052,Scarborough,M1K4X5
274119,416-393-1570,Huron Street Junior Public School,Public,Elementary,English,B66052,Toronto,M5R2R6
275158,416-393-9025,Indian Road Crescent Junior Public School,Public,Elementary,English,B66052,Toronto,M6P2G8
918237,416-393-0560,Inglenook Community School,Public,Secondary,English,B66052,Toronto,M5A3E1
275280,416-396-6345,Inglewood Heights Junior Public School,Public,Elementary,English,B66052,Scarborough,M1T2T6
277754,416-396-6350,Ionview Public School,Public,Elementary,English,B66052,Scarborough,M1K2Z9
278165,416-396-6355,Iroquois Junior Public School,Public,Elementary,English,B66052,Scarborough,M1S2S6
278793,416-393-1910,Island Public/Natural Science School,Public,Elementary,English,B66052,Toronto,M5J2E9
278920,416-394-7870,Islington Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9A2H5
279374,416-396-6360,J B Tyrrell Senior Public School,Public,Elementary,English,B66052,Scarborough,M1W1B3
279706,416-396-6365,J G Workman Public School,Public,Elementary,English,B66052,Toronto,M1K1N7
284645,416-394-2388,J R Wilcox Community School,Public,Elementary,English,B66052,York,M6C1X3
280917,416-396-6375,Jack Miner Senior Public School,Public,Elementary,English,B66052,Scarborough,M1E1R3
280879,416-393-9710,Jackman Avenue Junior Public School,Public,Elementary,English,B66052,Toronto,M4K2X5
282049,416-394-7680,James S Bell Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M8W3E9
918547,416-393-0140,Jarvis Collegiate Institute,Public,Secondary,English,B66052,Toronto,M4Y2G8
86698,416-396-6335,Jean Augustine Girls' Leadership Academy,Public,Elementary,English,B66052,Scarborough,M1T2Z3
430301,,Jean Lumb Public School,Public,Elementary,English,B66052,Toronto,M5V0R5
282693,416-393-1530,Jesse Ketchum Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M5R1H4
283088,416-396-6380,John A Leslie Public School,Public,Elementary,English,B66052,Scarborough,M1N4A7
283371,416-396-6385,John Buchan Senior Public School,Public,Elementary,English,B66052,Scarborough,M1T2M5
283436,416-394-7530,John D Parker Junior School,Public,Elementary,English,B66052,Etobicoke,M9V3Z5
283479,416-394-7660,John English Junior Middle School,Public,Elementary,English,B66052,Toronto,M8V1R4
283606,416-393-9325,John Fisher Junior Public School,Public,Elementary,English,B66052,Toronto,M4P1Y2
283738,416-394-7580,John G Althouse Middle School,Public,Elementary,English,B66052,Etobicoke,M9B5K1
493090,416-396-6390,John G Diefenbaker Public School,Public,Elementary,English,B66052,Scarborough,M1B2X3
284203,416-396-6395,John McCrae Public School,Public,Elementary,English,B66052,Scarborough,M1J1J1
906736,416-395-3303,John Polanyi Collegiate Institute,Public,Secondary,English,B66052,Toronto,M6A1B1
284904,416-393-9400,John Ross Robertson Junior Public School,Public,Elementary,English,B66052,Toronto,M4R1P2
285293,416-393-9350,John Wanless Junior Public School,Public,Elementary,English,B66052,Toronto,M5M1T2
286060,416-396-6400,Joseph Brant Senior Public School,Public,Elementary,English,B66052,Scarborough,M1E3V4
286125,416-396-6405,Joseph Howe Senior Public School,Public,Elementary,English,B66052,Scarborough,M1C3E7
286206,416-395-2600,Joyce Public School,Public,Elementary,English,B66052,North York,M6B2S9
943062,,Kapapamahchakwew - Wandering Spirit Scho,Public,Secondary,English,B66052,Toronto,M4J3T2
589896,416-393-0555,Kapapamahchakwew - Wandering Spirit Scho Junior Senior,Public,Elementary,English,B66052,Toronto,M4J3T2
382068,,Karen Kain School of the Arts,Public,Elementary,English,B66052,Etobicoke,M8Y3C7
288411,416-393-9035,Keele Street Public School,Public,Elementary,English,B66052,Toronto,M6P2L5
288543,416-394-3050,Keelesdale Junior Public School,Public,Elementary,English,B66052,York,M6M4G9
536482,416-396-6410,Kennedy Public School,Public,Elementary,English,B66052,Scarborough,M1V2Y6
289817,416-393-1290,Kensington Community School School Junior,Public,Elementary,English,B66052,Toronto,M5T1S9
291277,416-393-1810,Kew Beach Junior Public School,Public,Elementary,English,B66052,Toronto,M4L3R3
291927,416-393-1450,Kimberley Junior Public School,Public,Elementary,English,B66052,Toronto,M4E2Z5
294780,416-393-1320,King Edward Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M5S2P1
296473,416-394-3060,King George Junior Public School,Public,Elementary,English,B66052,York,M6S2M2
300110,416-395-2610,Kingslake Public School,Public,Elementary,English,B66052,North York,M2J3E8
300373,416-394-7950,Kingsview Village Junior School,Public,Elementary,English,B66052,Etobicoke,M9R3C8
920231,416-394-7930,Kipling Collegiate Institute,Public,Secondary,English,B66052,Etobicoke,M9R1H4
302589,416-396-6415,Knob Hill Public School,Public,Elementary,English,B66052,Scarborough,M1J1M8
920576,416-396-6745,L'Amoreaux Collegiate Institute,Public,Secondary,English,B66052,Agincourt,M1W2K1
921092,416-394-7650,Lakeshore Collegiate Institute,Public,Secondary,English,B66052,Etobicoke,M8V3L1
305316,416-395-9570,Lamberton Public School,Public,Elementary,English,B66052,North York,M3J1G6
305570,416-394-7890,Lambton Kingsway Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M8X2M6
305707,416-394-3070,Lambton Park Community School,Public,Elementary,English,B66052,York,M6N1W9
308048,416-394-7800,Lanor Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M8W2S1
310255,416-395-2620,Lawrence Heights Middle School,Public,Elementary,English,B66052,North York,M6A2R1
922056,416-393-9500,Lawrence Park Collegiate Institute,Public,Secondary,English,B66052,Toronto,M4R1S1
922315,416-396-2380,Leaside High School,Public,Secondary,English,B66052,East York,M4G3N8
310905,416-395-2630,Ledbury Park Elementary and Middle School,Public,Elementary,English,B66052,North York,M5M4K1
311553,416-395-2640,Lescon Public School,Public,Elementary,English,B66052,North York,M2J2G6
311812,416-393-9480,Leslieville Junior Public School,Public,Elementary,English,B66052,Toronto,M4M3C9
922498,416-396-5892,Lester B Pearson Collegiate Institute,Public,Secondary,English,B66052,Scarborough,M1B2L2
130850,416-395-2650,Lester B Pearson Elementary School,Public,Elementary,English,B66052,Toronto,M2K2K5
312339,416-395-2660,Lillian Public School,Public,Elementary,English,B66052,North York,M2M3G1
320919,416-393-1760,Lord Dufferin Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M5A2Z7
308560,416-393-1350,Lord Lansdowne Junior Public School,Public,Elementary,English,B66052,Toronto,M5S2K2
321699,416-396-6420,Lord Roberts Junior Public School,Public,Elementary,English,B66052,Scarborough,M1K3W5
324647,416-396-6838,Lucy Maud Montgomery Public School,Public,Elementary,English,B66052,Scarborough,M1B2L6
675326,416-397-2713,Lucy McCormick Senior School,Public,Elementary,English,B66052,Toronto,M6P1Y1
326372,416-396-6425,Lynngate Junior Public School,Public,Elementary,English,B66052,Scarborough,M1T2B5
326500,416-396-6430,Lynnwood Heights Junior Public School,Public,Elementary,English,B66052,Toronto,M1S1J1
364703,416-396-6435,Macklin Public School,Public,Elementary,English,B66052,Scarborough,M1V2Y4
924520,416-393-1480,Malvern Collegiate Institute,Public,Secondary,English,B66052,Toronto,M4E3E4
331635,416-396-6440,Malvern Junior Public School,Public,Elementary,English,B66052,Toronto,M1B1P6
331830,416-396-6445,Manhattan Park Junior Public School,Public,Elementary,English,B66052,Scarborough,M1R3V8
335606,416-395-2670,Maple Leaf Public School,Public,Elementary,English,B66052,North York,M6L2V4
924695,416-396-6765,Maplewood High School,Public,Secondary,English,B66052,West Hill,M1E1W7
933198,416-396-2410,Marc Garneau Collegiate Institute,Public,Secondary,English,B66052,Toronto,M3C1B3
342190,416-393-1300,Market Lane Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M5A4J6
925136,416-394-7110,Martingrove Collegiate Institute,Public,Secondary,English,B66052,Etobicoke,M9B3G7
348511,416-396-6450,Mary Shadd Public School,Public,Elementary,English,B66052,Scarborough,M1B4R6
346527,416-396-6455,Maryvale Public School,Public,Elementary,English,B66052,Scarborough,M1R2J1
346659,416-396-6460,Mason Road Junior Public School,Public,Elementary,English,B66052,Scarborough,M1M3R2
349127,416-393-9240,Maurice Cody Junior Public School,Public,Elementary,English,B66052,Toronto,M4S1N2
352632,416-395-2680,McKee Public School,Public,Elementary,English,B66052,North York,M2N6X6
354716,416-393-1770,McMurrich Junior Public School,Public,Elementary,English,B66052,Toronto,M6G3S8
356662,416-396-6470,Meadowvale Public School,Public,Elementary,English,B66052,Scarborough,M1C1T1
360198,416-394-7620,Melody Village Junior School,Public,Elementary,English,B66052,Etobicoke,M9V3L5
364690,416-396-6475,Military Trail Public School,Public,Elementary,English,B66052,Scarborough,M1E4P6
364746,416-394-7060,Mill Valley Junior School,Public,Elementary,English,B66052,Etobicoke,M9C1Y9
365793,416-396-6480,Milliken Public School,Public,Elementary,English,B66052,Scarborough,M1V2T4
365769,416-394-7070,Millwood Junior School,Public,Elementary,English,B66052,Etobicoke,M9C1Y2
365890,416-395-2700,Milne Valley Middle School,Public,Elementary,English,B66052,North York,M3A2J9
927384,416-393-0190,Monarch Park Collegiate Institute,Public,Secondary,English,B66052,Toronto,M4J1G6
371351,416-393-9770,Montrose Junior Public School,Public,Elementary,English,B66052,Toronto,M6G3G9
373559,416-396-6730,Morrish Public School,Public,Elementary,English,B66052,Scarborough,M1C3T7
374733,416-393-9494,Morse Street Junior Public School,Public,Elementary,English,B66052,Toronto,M4M2R9
336580,416-393-9037,Mountview Alternative School School,Public,Elementary,English,B66052,Toronto,M6P2L5
378577,416-395-2710,Muirhead Public School,Public,Elementary,English,B66052,Toronto,M2J3W3
927708,416-969-8510,Native Learning Centre,Public,Secondary,English,B66052,Toronto,M4Y1B7
915166,,Native Learning Centre East,Public,Secondary,English,B66052,Scarborough,M1E1P5
433624,416-393-1620,Nelson Mandela Park Public School,Public,Elementary,English,B66052,Toronto,M5A1X6
928810,416-395-3280,Newtonbrook Secondary School,Public,Secondary,English,B66052,Toronto,M2M1V6
384879,416-393-1371,Niagara Street Junior Public School,Public,Elementary,English,B66052,Toronto,M6J2L3
400734,416-396-6485,Norman Cook Junior Public School,Public,Elementary,English,B66052,Scarborough,M1K1G4
400866,416-395-2720,Norman Ingram Public School,Public,Elementary,English,B66052,North York,M3B1C8
402940,416-394-7880,Norseman Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M8Z2R1
403075,416-396-6490,North Agincourt Junior Public School,Public,Elementary,English,B66052,Scarborough,M1S2J3
